distid,lunch,math4,year,lenrol,lrexpp
50230,11.85,83.199997,1996,9.5513029,9.0306644
50230,13.51,76,1997,9.5561972,9.0278587
50230,14.01,89,1998,9.5731068,8.9936247
50240,6.4000001,58.299999,1992,7.7471652,8.9256926
50240,8.1999998,55.299999,1993,7.7540526,8.9025631
50240,8,66.800003,1994,7.7956467,8.9115896
50240,10.86,69.300003,1995,7.931644,8.7975473
50240,11.05,73.300003,1996,7.9547234,8.8857355
50240,13.23,80,1997,7.9707403,8.8655939
50240,13.5,89,1998,7.9905767,8.8249788
51020,35.299999,69.199997,1992,6.331502,8.3301201
51020,35.099998,70.400002,1993,6.251904,8.3847113
51020,40.700001,63.200001,1994,6.2422233,8.4551306
51020,42.709999,84.199997,1995,5.9558372,8.5562983
51020,36.389999,57.900002,1996,5.9454207,8.5551615
51020,31.209999,69,1997,5.9107966,8.7061596
51020,37.959999,81,1998,5.7990928,8.6694527
51045,61,27.5,1992,6.6669569,8.3478928
51045,55.900002,41.700001,1993,6.7093043,8.3345251
51045,58.900002,54.299999,1994,6.7369671,8.4647636
51045,60.48,75.400002,1995,6.7357802,8.5932808
51045,59.049999,72.099998,1996,6.7696419,8.6346426
51045,54.389999,84,1997,6.7878451,8.6006145
51045,53.459999,91,1998,6.8297939,8.6592531
51060,28.700001,35.099998,1992,6.1312265,8.691309
51060,31.1,55.599998,1993,6.1092477,8.7382116
51060,34.599998,48.700001,1994,6.1800165,8.6927795
51060,33.389999,63,1995,6.2265368,8.7675018
51060,35.060001,64.300003,1996,6.2614918,8.8453026
51060,34.68,50,1997,6.2672005,8.8155184
51060,32.369999,97,1998,6.251904,8.8394938
51070,22.6,43.200001,1992,7.5740452,8.2515249
51070,24.299999,39.400002,1993,7.6162834,8.2476597
51070,29.200001,56.400002,1994,7.616776,8.3116398
51070,27.4,65,1995,7.6275444,8.4680529
51070,34.009998,77.900002,1996,7.6133251,8.5600729
51070,34.060001,67,1997,7.5673456,8.6226339
51070,33.740002,72,1998,7.527256,8.6334667
52015,20.6,41.200001,1992,7.4389715,8.5209122
52015,20.700001,59.299999,1993,7.436028,8.5582018
52015,20.4,53.799999,1994,7.4336667,8.6017132
52015,22.08,75.599998,1995,7.374629,8.6659241
52015,20.370001,81.800003,1996,7.3218498,8.7069168
52015,9.3999996,62,1997,7.3138866,8.7541609
52015,20.82,86,1998,7.2520537,8.7328482
52040,30.299999,38.799999,1992,8.0146666,8.3637552
52040,30.799999,39.599998,1993,8.0080328,8.4310474
52040,32.700001,44.099998,1994,7.9672804,8.5435238
52040,33.630001,60.5,1995,7.7510452,8.6619225
52040,37.189999,58.5,1996,7.303843,8.9448099
52040,34.32,53,1997,7.2232957,8.9638004
52040,38.740002,89,1998,7.2100797,8.8796253
52090,22.200001,34.700001,1992,7.4324837,8.3918962
52090,20.299999,53.200001,1993,7.4401464,8.4020596
52090,24.5,57.799999,1994,7.4702239,8.503273
52090,24.790001,78,1995,7.4424925,8.6371975
52090,26.700001,64.699997,1996,7.4175806,8.668272
52090,23.91,65,1997,7.3932629,8.7015123
52090,25.969999,84,1998,7.3889461,8.6447983
52100,61.5,33.299999,1992,4.8598123,8.4436951
52100,52,28.6,1993,4.7535901,8.5353413
52100,46.700001,42.900002,1994,4.7273879,8.5812016
52100,55.32,45.5,1995,4.4188404,9.0195446
52100,50.529999,42.900002,1996,4.4543471,9.079874
52100,43.75,38,1997,4.4886365,8.9914379
52100,57.650002,75,1998,4.3694477,9.1189747
52110,35.700001,33.299999,1992,5.3612924,8.9146833
52110,35.400002,52.900002,1993,5.4205351,8.8759193
52110,45.299999,10.5,1994,5.3936276,9.0025225
52110,33.939999,50,1995,5.4071717,9.0034847
52110,36.490002,100,1996,5.4293456,8.9795513
52110,30.6,44,1997,5.4510384,9.0008535
52110,38.459999,93,1998,5.4553213,9.0294199
52160,54.700001,100,1992,4.1588831,8.536293
52160,74,62.5,1993,4.1588831,8.535778
52160,66.699997,80,1994,4.1431346,8.7359905
52160,68.089996,50,1995,3.6888795,9.2272234
52160,57.689999,80,1996,3.871201,9.0827837
52160,66,75,1997,3.8501475,9.0515795
52160,60.779999,100,1998,3.8286414,9.1185427
52170,18.299999,56.200001,1992,8.5207863,8.3864355
52170,19,56.5,1993,8.519989,8.4124737
52170,17.799999,53,1994,8.4842567,8.4643068
52170,20.09,65.800003,1995,8.4809437,8.50177
52170,19.5,75.199997,1996,8.4637928,8.5577183
52170,20.23,71,1997,8.4431162,8.6945019
52170,19.76,89,1998,8.4113884,8.6948338
52180,26,60.799999,1992,7.2520537,8.289011
52180,27.9,59.599998,1993,7.2723985,8.337986
52180,31.5,78.099998,1994,7.2957349,8.4033394
52180,34.52,81.400002,1995,7.2341771,8.4832029
52180,25.629999,85.900002,1996,7.2174435,8.4786415
52180,33,92,1997,7.1701198,8.5724382
52180,31.74,94,1998,7.1428275,8.5554676
53010,39.400002,30.9,1992,7.5137091,8.2144384
53010,38.700001,39.400002,1993,7.551712,8.202136
53010,47,49,1994,7.5384951,8.3129683
53010,45.470001,59.200001,1995,7.3677087,8.5062513
53010,43.959999,54.700001,1996,7.4127641,8.5787144
53010,40.330002,65,1997,7.4217758,8.6483965
53010,39.32,74,1998,7.4436636,8.622715
53020,44,27.1,1992,6.4551988,8.3505993
53020,49.700001,52.599998,1993,6.4393506,8.4173946
53020,49,46.299999,1994,6.4345465,8.4715881
53020,43.310001,55.799999,1995,6.4409466,8.5721731
53020,51.23,52.900002,1996,6.4800444,8.5535841
53020,47.41,60,1997,6.5117455,8.5842905
53020,51.98,77,1998,6.50279,8.6109505
53030,44,5.9000001,1992,5.3565865,8.3281879
53030,42.700001,25,1993,5.3565865,8.3540668
53030,48.5,53.299999,1994,5.3327188,8.4251871
53030,52.48,36.400002,1995,5.2983174,8.5653715
53030,47.060001,54.5,1996,5.1532917,8.7124863
53030,52.509998,10,1997,5.187386,8.7384148
53030,49.419998,50,1998,5.1416636,8.6974678
53040,27.9,38.700001,1992,7.865572,8.5288582
53040,27.9,43.5,1993,7.8980398,8.4898186
53040,29.9,51.900002,1994,7.8980398,8.5234928
53040,29.6,68,1995,7.9182649,8.642786
53040,28.200001,69.800003,1996,7.9226236,8.7016573
53040,30.83,62,1997,7.9269633,8.7196445
53040,31.01,79,1998,7.9226236,8.7279158
54000,35,44.400002,1992,7.5464463,8.2736597
54000,35.900002,51.299999,1993,7.5766096,8.3178539
54000,25.1,49.700001,1994,5.8289456,7.6786318
54000,37.759998,61.900002,1995,7.5923662,8.5440712
54000,37.290001,64.599998,1996,6.1377273,8.1624174
54000,38.560001,62,1997,7.6294899,8.5625486
54000,43.810001,74,1998,6.0776424,8.3548594
54010,23.9,60.700001,1992,7.7021046,8.3212538
54010,26.9,51.900002,1993,7.7169061,8.3453999
54010,30,66.699997,1994,7.7070627,8.4697723
54010,34.540001,65,1995,7.7354336,8.6291323
54010,31.809999,72.300003,1996,7.7583337,8.5992785
54010,29.639999,71,1997,7.7723317,8.6378164
54010,31.33,78,1998,7.7844734,8.6911993
54025,35.900002,38,1992,7.7406645,8.2797709
54025,37.700001,54.900002,1993,7.8204393,8.3422289
54025,36.900002,50,1994,7.8747392,8.3730307
54025,41.919998,62.900002,1995,7.8624973,8.5318995
54025,42.779999,71.300003,1996,7.8651881,8.5233421
54025,45.439999,71,1997,7.8823147,8.5680761
54025,60.540001,75,1998,7.8905826,8.5654631
54040,36.799999,36.400002,1992,7.2930179,8.2422314
54040,34.200001,53.299999,1993,7.2930179,8.2995195
54040,33.799999,53.099998,1994,7.3112183,8.4062481
54040,31.42,64.199997,1995,7.3639135,8.4847269
54040,34.419998,71.400002,1996,7.3607397,8.5543728
54040,38.580002,64,1997,7.4091363,8.5079508
54040,37.84,66,1998,7.4061036,8.5497646
55000,37.299999,35.900002,1992,7.0130157,8.2858438
55000,30.1,43.799999,1993,5.7235851,7.7934699
55000,36.799999,45.400002,1994,7.0290875,8.3687687
55000,29.5,62.299999,1995,5.811141,8.1970444
55000,32.68,66,1996,6.9893351,8.559289
55000,32.07,78,1997,6.9994226,8.5902576
55000,31.68,83,1998,6.9508147,8.6234236
55010,49.799999,42.900002,1992,5.7430034,8.2791901
55010,48.5,57.900002,1993,5.7137327,8.314867
55010,47,83.300003,1994,5.6970935,8.3670082
55010,47.16,75,1995,5.6347895,8.5542707
55010,45.259998,61.099998,1996,5.6131282,8.6304502
55010,48.529999,90,1997,5.6131282,8.6219139
55010,51.080002,83,1998,5.6240177,8.6246624
55100,18.9,44.900002,1992,7.7561955,8.3145514
55100,18.9,54.299999,1993,7.7811384,8.327837
55100,19.6,40.599998,1994,7.7993436,8.4050369
55100,18.67,67.099998,1995,7.7832241,8.5327291
55100,25.030001,79.099998,1996,7.7769542,8.565546
55100,22.32,83,1997,7.7902822,8.5623579
55100,21.16,88,1998,7.7371802,8.6084366
55115,50.200001,23.1,1992,6.5496507,8.2721987
55115,52.900002,28.6,1993,6.5337887,8.3014507
55115,47.5,23.5,1994,6.5117455,8.3642359
55115,50.330002,42.099998,1995,6.4199948,8.5364552
55115,51.110001,49.099998,1996,6.368187,8.6157274
55115,49.18,73,1997,6.4264884,8.7150602
55115,49.470001,64,1998,6.3919172,8.7231188
55120,30.299999,32.5,1992,7.0003343,8.2771559
55120,32.900002,34.400002,1993,7.0201907,8.2675304
55120,33,34.099998,1994,7.009409,8.3378944
55120,36.970001,57.400002,1995,6.9828629,8.4827671
55120,34.759998,50.700001,1996,7.0012455,8.4906883
55120,38.09,65,1997,6.9810057,8.5646496
55120,39.59,84,1998,6.9177055,8.5910292
56010,14.2,47.400002,1992,9.0513449,8.7575045
56010,15.2,56.299999,1993,9.0798903,8.7549887
56010,14.1,64.300003,1994,9.099185,8.8461256
56010,14.45,77.800003,1995,9.1232567,8.8677492
56010,14.53,77.099998,1996,9.1480398,8.8706198
56010,13.95,79,1997,9.1597834,8.8734684
56010,14.02,90,1998,9.1674328,8.8582916
56020,24.1,50.900002,1992,7.6824822,8.3793707
56020,27.700001,50.799999,1993,7.6792512,8.4750986
56020,32.900002,55.5,1994,7.6652846,8.5426798
56020,33.490002,79.300003,1995,7.5368972,8.6420431
56020,33.830002,67.199997,1996,7.5548587,8.6601477
56020,33.189999,74,1997,7.5827384,8.6246119
56020,33.150002,84,1998,7.603898,8.6585693
56030,25.200001,45.900002,1992,7.0466471,8.4675407
56030,27.299999,34.900002,1993,7.0405364,8.5517855
56030,29.1,44.900002,1994,7.0361485,8.5750875
56030,28.58,49.5,1995,7.0048819,8.6577215
56030,30.32,54.700001,1996,6.9782138,8.697053
56030,30.58,51,1997,6.9920964,8.70963
56030,34.279999,49,1998,6.9837899,8.7298279
56050,25.299999,37.799999,1992,7.4826818,8.4682617
56050,31.1,31.1,1993,7.4593387,8.5056734
56050,31.4,59.200001,1994,7.4535618,8.4866629
56050,34.990002,72.599998,1995,7.389564,8.7087402
56050,32.880001,68.800003,1996,7.3839893,8.670907
56050,32.68,74,1997,7.4133673,8.6668196
56050,35.23,76,1998,7.4283333,8.7058201
57020,36.599998,27,1992,7.1754899,8.2138195
57020,44.700001,26.5,1993,7.2384968,8.1781054
57020,41.900002,24.799999,1994,7.2477927,8.3464098
57020,47.459999,66,1995,7.2211051,8.4936085
57020,39.849998,61.799999,1996,7.2063775,8.4982224
57020,39.400002,50,1997,7.2291141,8.5312929
57020,43.060001,76,1998,7.2196422,8.5720091
57030,32.299999,31.700001,1992,6.6883545,8.3658867
57030,31.1,35.200001,1993,6.7202201,8.3922911
57030,35.900002,57.099998,1994,6.9431224,8.3505125
57030,42.59,56.299999,1995,6.9707303,8.5036926
57030,39.849998,63,1996,6.9726062,8.5549641
57030,37.41,45,1997,6.9819345,8.4523344
57030,37.299999,76,1998,6.9488974,8.5001354
58010,23.799999,25.799999,1992,8.8987751,8.4915352
58010,26.1,44.200001,1993,8.8890324,8.5342503
58010,27.299999,48,1994,8.8990488,8.5744743
58010,30.35,47.900002,1995,8.8875151,8.6938477
58010,26.110001,56.599998,1996,8.873888,8.692771
58010,27.85,53,1997,8.8784971,8.7202969
58010,28.030001,65,1998,8.8576574,8.7252007
58020,18.9,32.799999,1992,7.8536048,8.4486084
58020,19.700001,36.200001,1993,7.8640356,8.4667225
58020,19.299999,52.400002,1994,7.8890843,8.5163651
58020,19.23,60,1995,7.8898339,8.7397337
58020,19.67,61.200001,1996,7.9160781,8.6324577
58020,19.84,66,1997,7.9536695,8.6273022
58020,22.459999,80,1998,7.9557757,8.6837254
58030,11,34.200001,1992,8.471777,8.3284636
58030,13.7,39.599998,1993,8.5053234,8.3446083
58030,11.2,60.299999,1994,8.5265493,8.3996925
58030,11.08,62.599998,1995,8.5506277,8.5045462
58030,9.3500004,63.400002,1996,8.5869055,8.5153809
58030,9.54,62,1997,8.6188469,8.526351
58030,9.0500002,73,1998,8.6170387,8.5801783
58050,15.9,34.5,1992,7.303843,8.3775301
58050,16.4,31,1993,7.2997975,8.3446083
58050,15.6,42.900002,1994,7.297091,8.3556166
58050,15.96,58.200001,1995,7.2834482,8.4832029
58050,17.6,67,1996,7.3165483,8.4696703
58050,20.040001,49,1997,7.3205271,8.4815664
58050,15.51,68,1998,7.3330231,8.5474749
58070,9.8000002,42.200001,1992,7.3827462,8.3320494
58070,9.6999998,45.099998,1993,7.3883281,8.3806458
58070,9.6999998,55.599998,1994,7.3951077,8.4810648
58070,8.5100002,65.300003,1995,7.4109521,8.4989853
58070,8.5900002,68.099998,1996,7.4048877,8.5112734
58070,7.1100001,63,1997,7.4109521,8.5326729
58070,8.9099998,81,1998,7.4289274,8.5185938
58080,18.799999,40.700001,1992,7.8414931,8.9253883
58080,20.1,44.5,1993,7.8605709,8.9510794
58080,18.5,55,1994,7.8785343,9.0412254
58080,19.15,57.900002,1995,7.8796701,8.963315
58080,17.92,76.599998,1996,7.9233484,8.9554262
58080,17.85,76,1997,7.9197197,8.9425917
58080,20.450001,91,1998,7.917172,8.9928904
58090,14.6,29.5,1992,7.7336836,8.2657471
58090,14.7,26.799999,1993,7.632401,8.3852186
58090,14.1,50.5,1994,7.5968943,8.4235229
58090,20.370001,54.5,1995,7.3092122,8.5250263
58090,23.690001,52.099998,1996,7.3664451,8.5767889
58090,21,63,1997,7.3434262,8.6609468
58090,22.209999,76,1998,7.3505163,8.6723232
58100,16.5,25,1992,6.8012829,8.3503284
58100,16.700001,43.700001,1993,6.7957058,8.360323
58100,13.8,37.5,1994,6.8001699,8.4488888
58100,15.26,66.699997,1995,6.7968235,8.5264883
58100,16.530001,72.699997,1996,6.7900972,8.5522022
58100,14.5,53,1997,6.7957058,8.5592947
58100,16.41,84,1998,6.8068295,8.5910292
58110,14.9,32.200001,1992,6.5930448,8.4139547
58110,12.4,50.799999,1993,6.6333184,8.447854
58110,12.5,37.299999,1994,6.6133842,8.5034924
58110,13.61,56.299999,1995,6.6359468,8.5556908
58110,8.6099997,71.900002,1996,6.6359468,8.5760174
58110,9.7799997,57,1997,6.6682281,8.5924864
58110,9.6099997,78,1998,6.6732979,8.5847902
59020,31,18.1,1992,7.2950563,8.4542284
59020,30.5,48.200001,1993,7.2555914,8.51618
59020,30.799999,52.400002,1994,7.2363396,8.5540171
59020,33.720001,54,1995,7.2765565,8.5826845
59020,33.52,76.599998,1996,7.2751722,8.6266069
59020,34.130001,61,1997,7.2806973,8.6222734
59020,37.02,66,1998,7.2717037,8.631712
59045,33.299999,35,1992,7.2834482,8.3179083
59045,36.200001,36.200001,1993,7.2577076,8.4124737
59045,34.099998,45.599998,1994,7.2019162,8.4924526
59045,37.57,74.400002,1995,7.1196356,8.6099281
59045,36.970001,65.800003,1996,7.0833879,8.7393847
59045,36.080002,50,1997,7.0791845,8.7524233
59045,36.52,70,1998,7.0405364,8.6908684
59070,0,37,1992,8.2897902,8.3181877
59070,24.1,52.299999,1993,8.3101692,8.3644724
59070,23.6,53,1994,8.3209352,8.4414396
59070,27.360001,66.900002,1995,8.2930489,8.5556908
59070,26.190001,66.099998,1996,8.2870255,8.6199827
59070,29.040001,67,1997,8.312871,8.5803556
59070,29.33,70,1998,8.2718039,8.6447983
59080,30.1,28.799999,1992,7.5543346,8.3117456
59080,32.099998,39.900002,1993,7.5908523,8.3145952
59080,31.9,48.099998,1994,7.6162834,8.3409996
59080,35.73,63.099998,1995,7.6157908,8.4949017
59080,32.810001,62.700001,1996,7.6648159,8.5094194
59080,28.629999,65,1997,7.7151237,8.5498543
59080,27.5,64,1998,7.7484598,8.5618906
59090,30,35.099998,1992,7.5120711,8.2789001
59090,29.1,38,1993,7.5104303,8.3154106
59090,26.4,41.900002,1994,7.4916453,8.3862038
59090,30.07,61.099998,1995,7.4838066,8.5019836
59090,28.809999,63.900002,1996,7.5126176,8.5075617
59090,25.41,45,1997,7.5245614,8.5695963
59090,31.74,71,1998,7.5261788,8.5690222
59125,31.200001,26.6,1992,7.7968802,8.3010111
59125,33.599998,41.5,1993,7.8264432,8.2850552
59125,31.700001,57.599998,1994,7.8030267,8.4163618
59125,33.279999,55.799999,1995,7.7714887,8.5335588
59125,31.92,60.5,1996,7.7689562,8.5690489
59125,37.040001,50,1997,7.7557673,8.5876513
59125,27.559999,69,1998,7.7506146,8.6071777
59150,34.5,30.4,1992,6.5834093,8.3714609
59150,35.799999,43.200001,1993,6.6293631,8.3181248
59150,36.5,49,1994,6.612041,8.4166012
59150,42.209999,61.700001,1995,6.5930448,8.5229349
59150,37.200001,56,1996,6.6306834,8.559289
59150,37.220001,73,1997,6.6214056,8.5889559
59150,40.310001,87,1998,6.6424866,8.5554676
60010,48,23.799999,1992,6.3902407,8.2872849
60010,48.400002,37.5,1993,6.3801227,8.3706646
60010,47.799999,25.6,1994,6.3189683,8.5230627
60010,48.639999,38.5,1995,6.3099184,8.6535034
60010,51.66,55,1996,6.4101748,8.6829395
60010,49.650002,56,1997,6.3699012,8.7163715
60010,50.880001,82,1998,6.3561077,8.7166872
60020,46.400002,30.200001,1992,6.5410299,8.3094959
60020,47.5,23.9,1993,6.5191474,8.3374548
60020,44.099998,42.599998,1994,6.5176711,8.4225712
60020,43.009998,44,1995,6.4738908,8.6238451
60020,41.599998,69,1996,6.49224,8.711813
60020,34.639999,44,1997,6.4892049,8.5950794
60020,34.09,75,1998,6.4785094,8.6017637
61000,32.400002,34.099998,1992,7.9519114,8.3685455
61000,32.900002,39.299999,1993,5.9532433,7.8111773
61000,36,39.700001,1994,7.9536695,8.5043707
61000,40.950001,56.099998,1995,6.1903152,8.253994
61000,39.990002,56.299999,1996,7.8308229,8.7291756
61000,42.27,51,1997,6.2105999,8.3145876
61000,42.07,70,1998,7.8555446,8.7551384
61010,64.900002,21.700001,1992,8.973732,8.6606636
61010,64.400002,28,1993,8.964056,8.6863089
61010,66.099998,24.700001,1994,8.9489756,8.7403316
61010,63.09,45.700001,1995,8.8873768,8.8625431
61010,65.370003,45.099998,1996,8.8617754,8.9143343
61010,69.279999,50,1997,8.8469286,8.9535112
61010,67.510002,64,1998,8.8587952,8.910264
61020,73,13.6,1992,8.0352793,8.7188015
61020,78.699997,11.6,1993,8.03722,8.7593575
61020,83.300003,9.8999996,1994,8.0278025,8.6288109
61020,84.349998,36.099998,1995,7.8887095,8.8824749
61020,87.940002,28,1996,7.8601851,8.9465427
61020,89.169998,18,1997,7.9208097,8.9316845
61020,91.269997,50,1998,7.8148036,9.0176697
61060,9.8999996,38.700001,1992,8.2131109,8.3830404
61060,12,45.799999,1993,8.2179785,8.4278946
61060,10.3,64.699997,1994,8.2187872,8.4372253
61060,12.18,69.900002,1995,8.2171688,8.5579176
61060,11.67,76.5,1996,8.2401209,8.6026659
61060,10.88,66,1997,8.2469578,8.5827932
61060,11.19,84,1998,8.2796974,8.6350431
61065,33.799999,33.099998,1992,7.5336938,8.361084
61065,37.599998,25.5,1993,7.5137091,8.4205809
61065,38.599998,44,1994,7.5538111,8.466588
61065,34.860001,55,1995,7.4938741,8.5629606
61065,35.119999,59.700001,1996,7.5234814,8.5594854
61065,33.439999,46,1997,7.5852809,8.5407143
61065,34.619999,72,1998,7.6177597,8.5919428
61080,19.299999,37.900002,1992,8.2511425,8.3770037
61080,20.4,32.900002,1993,8.2506199,8.4426022
61080,21.299999,49.400002,1994,8.2327061,8.4758863
61080,21.84,61.099998,1995,8.1324129,8.6371975
61080,21.690001,52.099998,1996,8.1385651,8.6939716
61080,22.549999,52,1997,8.1432266,8.7584124
61080,24.389999,69,1998,8.1330004,8.7534294
61180,22.700001,29.299999,1992,7.377759,8.3557215
61180,26.4,46.5,1993,7.3839893,8.3836966
61180,32.200001,45.900002,1994,7.3821244,8.3940735
61180,27.059999,61.200001,1995,7.3821244,8.5220966
61180,28.42,81.900002,1996,7.3932629,8.5196762
61180,29.139999,62,1997,7.3846102,8.5788527
61180,28.690001,86,1998,7.3492308,8.6301298
61190,38.599998,27.299999,1992,7.9683194,8.4275599
61190,40.700001,34.5,1993,7.9956436,8.4639149
61190,42.5,42.400002,1994,7.9582272,8.5709915
61190,42.279999,73.400002,1995,7.7993436,8.7789154
61190,37.599998,54.599998,1996,7.840313,8.7379093
61190,40.290001,47,1997,7.8690195,8.7651463
61190,40.869999,64,1998,7.9050727,8.7005882
61210,26.1,30.4,1992,7.0741167,8.3546448
61210,29.6,46.5,1993,7.0934048,8.3511858
61210,30.1,21.299999,1994,7.0791845,8.4180365
61210,27.860001,56.799999,1995,7.091742,8.5183163
61210,26.32,57.5,1996,7.1420364,8.539278
61210,25.85,51,1997,7.1507015,8.5517874
61210,23.610001,70,1998,7.1724248,8.5875473
61220,21.6,34.700001,1992,8.3628759,8.4185104
61220,22.299999,45.799999,1993,8.3677645,8.444993
61220,24.4,50.5,1994,8.377471,8.4904518
61220,24.25,59.700001,1995,8.373785,8.6514797
61220,24.879999,58.799999,1996,8.3804569,8.675807
61220,29.440001,55,1997,8.4096079,8.7148962
61220,28.34,75,1998,8.4224424,8.7030439
61230,6.3000002,75,1992,6.4707994,8.5231886
61230,6.8000002,66,1993,6.4769726,8.4950562
61230,9.3999996,53.799999,1994,6.5467854,8.5600529
61230,10.1,79.699997,1995,6.6320019,8.615098
61230,6.77,72.300003,1996,6.6592941,8.6359158
61230,7.02,77,1997,6.7105231,8.6177626
61230,8.25,80,1998,6.7440591,8.6865559
61240,28.9,50.400002,1992,7.5735312,8.3397293
61240,27.700001,57.200001,1993,7.6157908,8.3548508
61240,27.200001,45.299999,1994,7.6444407,8.4474955
61240,26.07,50.900002,1995,7.6029005,8.5749607
61240,27.719999,72.099998,1996,7.6192336,8.6146145
61240,25.98,64,1997,7.6444407,8.6461143
61240,26.190001,91,1998,7.648263,8.6566877
62040,21,33.099998,1992,7.9222612,8.306675
62040,19.700001,25.6,1993,7.9208097,8.3121433
62040,19.799999,47.200001,1994,7.932003,8.4060059
62040,25.700001,46.299999,1995,7.841886,8.5176849
62040,27.02,53.599998,1996,7.8713112,8.5338602
62040,25.530001,51,1997,7.8868332,8.6280184
62040,25.290001,75,1998,7.8796701,8.650157
62050,30.200001,40.400002,1992,7.6157908,8.341095
62050,38.299999,37.099998,1993,7.6063876,8.3768187
62050,38.5,55,1994,7.6534948,8.4096308
62050,36.700001,60.599998,1995,7.6838641,8.4916649
62050,42.639999,51.299999,1996,7.7093081,8.5229359
62050,40.299999,55,1997,7.6870804,8.588397
62050,39.599998,78,1998,7.8091354,8.4774446
62060,27.6,33.299999,1992,7.2855067,8.238308
62060,28.700001,38.599998,1993,7.3414841,8.1889601
62060,35.099998,32.099998,1994,7.3632798,8.3675108
62060,37.93,58.599998,1995,7.0317411,8.4788351
62060,35.150002,55.700001,1996,7.0732698,8.3897533
62060,39.630001,33,1997,7.113142,8.6193886
62060,40.98,87,1998,7.1220598,8.6338177
62070,37.200001,36.700001,1992,7.9021177,8.2515249
62070,37.299999,38.700001,1993,7.9512072,8.2429953
62070,40.599998,48.400002,1994,7.9620671,8.33426
62070,39.970001,72.900002,1995,7.5164332,8.4306355
62070,33.630001,68.800003,1996,7.5673456,8.433629
62070,36.009998,61,1997,7.7093081,8.4118328
62070,33.02,73,1998,7.5973964,8.6758585
62090,46.700001,27,1992,7.1853871,8.4042683
62090,45.200001,26.5,1993,7.291656,8.3985643
62090,49.900002,57.599998,1994,7.3421316,8.493784
62090,60.59,57.599998,1995,7.3511581,8.6152897
62090,63.990002,55.799999,1996,7.3815017,8.6231165
62090,55.73,57,1997,7.3765082,8.6921539
62090,55.689999,74,1998,7.374629,8.6885481
62470,0,50,1992,4.3438053,7.7640009
62470,0,60,1993,4.2904596,7.8143229
62470,44.700001,25,1994,4.3307333,7.930614
62470,46.669998,75,1995,3.5553482,8.8078375
62470,36.360001,100,1996,3.4339871,8.8282099
62470,0,29,1997,3.6888795,8.5515947
62470,0,33,1998,3.6375861,8.5988636
63000,12.9,47,1992,8.7753954,8.7823811
63000,14.8,52.599998,1993,6.1612072,8.0809231
63000,15,61.400002,1994,8.7758579,8.8118744
63000,15.53,73.699997,1995,6.2934194,8.4567051
63000,16.299999,76.199997,1996,8.6367521,8.9068804
63000,16.52,72,1997,8.6312361,8.9193192
63000,15.66,82,1998,6.329721,8.4764194
63010,2,64.800003,1992,8.8993216,9.1488361
63010,1.9,65.800003,1993,8.8971357,9.1700974
63010,2.5,80.599998,1994,8.8923368,9.1951017
63010,2.04,86.5,1995,8.909235,9.2130404
63010,2.6900001,82.599998,1996,8.9222584,9.2092447
63010,2.3900001,83,1997,8.9245234,9.2093401
63010,2.4300001,95,1998,8.9304943,9.1712065
63020,32.200001,38,1992,9.1631441,8.5270472
63020,38.099998,33.400002,1993,9.1165791,8.5723867
63020,39.900002,59.299999,1994,8.9868221,8.6245394
63020,39.950001,62.900002,1995,8.4353323,8.8795462
63020,37.970001,76.5,1996,8.4113884,8.8439751
63020,34.540001,60,1997,8.4867344,8.8705225
63020,34.32,76,1998,8.4633703,8.8564701
63030,43.700001,21.9,1992,9.5212746,8.8153524
63030,47.900002,27.700001,1993,9.5070314,8.7233191
63030,51.400002,27.6,1994,9.4703169,8.7617607
63030,61.98,38.200001,1995,9.4582157,8.747961
63030,63.18,43.799999,1996,9.4453335,8.7512732
63030,66.910004,38,1997,9.4554806,8.8836403
63030,65.519997,49,1998,9.4549322,8.9628258
63040,11.9,53.099998,1992,8.9520874,8.9270601
63040,12.5,58.700001,1993,8.942853,8.9635248
63040,12.2,68.599998,1994,8.9296999,9.0561199
63040,13.99,80.199997,1995,8.9340601,9.0713282
63040,11.36,87.699997,1996,8.9159689,9.0924988
63040,10.96,80,1997,8.8986387,9.0278587
63040,9.6800003,91,1998,8.8670044,9.0200548
63050,9.6000004,46,1992,8.5644588,8.5275002
63050,10.8,49.299999,1993,8.5950794,8.5316267
63050,10.9,68.400002,1994,8.5564137,8.5923138
63050,10.81,80.5,1995,8.3859453,8.7813444
63050,11.71,79.099998,1996,8.3654394,8.8109741
63050,11.28,82,1997,8.3735533,8.8646049
63050,10.27,84,1998,8.3714733,8.7951527
63060,16.1,49.900002,1992,9.0533352,9.1585217
63060,18,52.599998,1993,9.0802317,9.2129898
63060,20.200001,54.900002,1994,9.0818253,9.1169081
63060,20.799999,65.199997,1995,9.0917816,9.181241
63060,26.75,64.099998,1996,9.1316214,9.2079124
63060,32.41,63,1997,9.1518631,9.1865597
63060,31.67,71,1998,9.1651335,9.2001705
63070,11,49.5,1992,7.9700494,8.7538996
63070,10.7,58.400002,1993,8.0073671,8.8023605
63070,10.6,62.700001,1994,8.0394802,8.7900209
63070,11.34,71.099998,1995,8.1095257,8.85536
63070,11.68,74.599998,1996,8.1622314,8.8457441
63070,10.41,77,1997,8.2090359,8.8629084
63070,10.03,93,1998,8.2209415,8.8763304
63080,1.6,61.799999,1992,8.6292715,9.2440357
63080,1.6,68.400002,1993,8.6213732,9.2790022
